HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
87,91,105,106,107,104,Psychic,,False,Mew
84,81,75,99,92,103,Fire,Flying,False,Charizard
33,51,39,13,30,80,Normal,,False,Rattata
139,66,49,121,86,49,Water,,False,Vaporeon
98,136,93,89,98,79,Dragon,Flying,False,Dragonite
78,79,88,92,108,80,Grass,Poison,False,Venusaur
57,46,93,127,65,73,Electric,Steel,False,Magneton
54,119,77,60,66,97,Normal,Flying,False,Dodrio
20,1,44,26,19,89,Water,,False,Magikarp
63,89,64,103,96,91,Fire,,False,Magmar
46,27,32,107,62,110,Psychic,,False,Kadabra
56,50,84,46,43,46,Ground,,False,Cubone
113,107,74,61,95,50,Poison,,False,Muk
28,51,62,66,55,85,Water,,False,Staryu
119,190,103,150,103,115,Psychic,Fighting,True,MewtwoMega Mewtwo X
78,111,87,99,78,92,Fire,,False,Arcanine
12,1,55,19,24,80,Water,,False,Magikarp
74,77,55,90,82,114,Electric,,False,Electabuzz
83,89,105,94,121,79,Ice,Flying,True,Articuno
92,101,79,108,85,99,Fire,,False,Arcanine
57,89,65,47,62,104,Normal,Flying,False,Fearow
59,96,57,92,94,99,Fire,,False,Magmar
87,116,110,135,98,77,Water,,False,BlastoiseMega Blastoise
90,51,64,45,46,13,Water,Psychic,False,Slowpoke
87,83,110,16,26,23,Ground,Rock,False,Rhyhorn
63,67,63,54,60,58,Poison,,False,Nidorina
83,79,42,49,43,29,Poison,,False,Grimer
63,126,100,73,60,79,Rock,Water,False,Kabutops
57,67,56,135,78,107,Ghost,Poison,False,Gengar
45,49,45,30,33,57,Normal,Flying,False,Pidgey
73,110,118,69,62,51,Rock,Ground,False,Golem
260,1,6,24,106,49,Normal,,False,Chansey
68,81,71,82,100,103,Fire,,False,Ninetales
85,143,91,92,102,87,Dragon,Flying,False,Dragonite
77,106,62,56,67,92,Fighting,,False,Primeape
60,85,127,84,76,65,Poison,,False,Weezing
30,43,49,50,60,56,Fire,,False,Vulpix
62,52,53,89,76,63,Bug,Flying,False,Butterfree
86,76,45,32,50,36,Poison,,False,Grimer
92,103,80,77,70,78,Poison,Ground,False,Nidoking
48,37,56,49,43,42,Normal,,False,Ditto
42,56,47,23,35,52,Normal,Flying,False,Pidgey
38,80,40,49,72,126,Ground,,False,Dugtrio
102,72,76,71,107,57,Water,Ice,False,Dewgong
91,98,89,133,91,83,Fire,Flying,True,Moltres
55,79,54,100,82,112,Electric,,False,Electabuzz
53,56,45,53,54,41,Grass,Poison,False,Bulbasaur
89,79,100,87,132,84,Ice,Flying,True,Articuno
95,116,105,158,82,120,Psychic,,True,Mewtwo
88,137,88,111,92,78,Dragon,Flying,False,Dragonite
104,112,89,155,87,133,Psychic,,True,Mewtwo
77,100,70,159,121,101,Fire,Flying,False,CharizardMega Charizard Y
85,94,71,55,71,37,Fighting,,False,Machoke
63,119,108,64,72,69,Rock,Water,False,Kabutops
56,65,83,104,94,117,Water,Psychic,False,Starmie
88,102,99,128,84,82,Fire,Flying,True,Moltres
38,53,39,104,62,86,Ghost,Poison,False,Haunter
56,81,63,45,53,67,Poison,,False,Nidorino
18,65,34,32,34,93,Ground,,False,Diglett
72,84,89,110,77,54,Grass,Poison,False,Vileplume
34,55,37,12,31,72,Normal,,False,Rattata
59,63,66,53,50,88,Water,,False,Poliwhirl
69,91,89,81,114,79,Water,,False,Blastoise
78,132,104,129,77,114,Fire,Dragon,False,CharizardMega Charizard X
68,79,57,88,82,114,Electric,,False,Electabuzz
41,42,71,97,113,82,Psychic,Fairy,False,Mr. Mime
35,41,39,54,49,81,Electric,,False,Pikachu
92,75,84,90,84,66,Fairy,,False,Clefable
110,106,101,97,98,92,Psychic,,False,Mew
94,95,82,62,97,68,Poison,Ground,False,Nidoqueen
70,71,60,48,51,57,Poison,,False,Nidorino
95,87,83,133,85,97,Electric,Flying,True,Zapdos
88,82,170,136,83,32,Water,Psychic,False,SlowbroMega Slowbro
65,114,66,61,53,102,Normal,Flying,False,Dodrio
38,44,60,55,69,35,Water,,False,Squirtle
103,119,122,33,38,44,Ground,Rock,False,Rhydon
56,140,60,94,110,74,Fire,,False,Flareon
51,109,75,41,100,86,Fighting,,False,Hitmonchan
38,85,32,59,68,122,Ground,,False,Dugtrio
58,48,98,119,68,70,Electric,Steel,False,Magneton
66,56,31,34,87,44,Psychic,,False,Drowzee
52,28,36,17,16,46,Bug,Poison,False,Weedle
71,52,43,68,67,31,Fairy,,False,Clefairy
53,160,115,68,93,109,Bug,Flying,False,PinsirMega Pinsir
42,80,92,19,18,16,Rock,Ground,False,Geodude
90,92,81,57,63,100,Normal,Flying,False,Pidgeot
52,55,45,106,41,87,Ghost,Poison,False,Haunter
81,84,96,33,30,25,Ground,Rock,False,Rhyhorn
35,38,81,83,42,52,Electric,Steel,False,Magnemite
108,121,106,57,86,108,Normal,,False,KangaskhanMega Kangaskhan
62,49,41,136,80,117,Psychic,,False,Alakazam
46,97,174,85,42,68,Water,Ice,False,Cloyster
42,48,46,114,57,98,Ghost,Poison,False,Haunter
39,49,47,41,51,63,Normal,,False,Ditto
53,63,52,58,68,58,Normal,Flying,False,Farfetch'd
82,75,78,66,64,96,Poison,Flying,False,Golbat
124,79,81,89,94,55,Water,Ice,False,Lapras
57,62,62,140,66,106,Ghost,Poison,False,Gengar
84,91,83,96,97,85,Grass,Poison,False,Venusaur
74,49,122,87,44,50,Grass,,False,Tangela
102,133,116,48,43,44,Ground,Rock,False,Rhydon
91,59,72,104,99,54,Fairy,,False,Clefable
126,78,72,85,103,62,Water,Ice,False,Lapras
81,134,82,79,98,147,Rock,Flying,False,AerodactylMega Aerodactyl
35,22,31,28,28,51,Bug,,False,Caterpie
37,55,48,27,34,50,Normal,Flying,False,Pidgey
67,62,126,110,70,58,Rock,Water,False,Omastar
24,76,108,32,34,44,Water,,False,Shellder
51,65,65,75,61,87,Fire,,False,Charmeleon
55,77,51,71,64,92,Fire,,False,Ponyta
86,73,60,77,119,68,Psychic,,False,Hypno
75,85,62,66,58,52,Fighting,,False,Machoke
35,60,61,35,59,70,Water,,False,Goldeen
20,47,22,33,50,93,Ground,,False,Diglett
41,60,48,45,54,58,Dragon,,False,Dratini
57,152,104,75,83,118,Bug,Flying,False,PinsirMega Pinsir
63,44,75,161,99,155,Psychic,,False,AlakazamMega Alakazam
63,81,76,74,74,74,Poison,,False,Arbok
50,63,97,122,59,66,Electric,Steel,False,Magneton
88,70,83,73,107,58,Water,Ice,False,Dewgong
54,69,45,81,52,63,Fire,,False,Growlithe
46,29,53,47,57,98,Electric,,False,Voltorb
117,184,105,158,108,121,Psychic,Fighting,True,MewtwoMega Mewtwo X
39,53,44,119,65,102,Ghost,Poison,False,Haunter
86,110,111,132,124,73,Grass,Poison,False,VenusaurMega Venusaur
31,59,59,68,51,76,Water,,False,Staryu
99,103,76,133,62,47,Grass,Psychic,False,Exeggutor
1,57,28,19,47,101,Ground,,False,Diglett
42,45,52,72,23,69,Water,,False,Horsea
131,79,86,81,100,60,Water,Ice,False,Lapras
52,48,81,52,53,38,Water,,False,Squirtle
101,153,69,199,122,132,Psychic,,True,MewtwoMega Mewtwo Y
75,115,83,156,124,82,Fire,Flying,False,CharizardMega Charizard Y
70,66,70,103,83,115,Electric,,False,Jolteon
96,69,113,92,81,36,Water,Psychic,False,Slowbro
56,66,94,94,38,85,Water,,False,Seadra
28,44,82,70,18,53,Water,,False,Horsea
51,80,45,33,42,66,Fighting,,False,Mankey
43,38,28,46,79,68,Fire,,False,Vulpix
52,69,73,84,68,49,Grass,Poison,False,Gloom
85,90,59,66,80,75,Poison,Flying,False,Golbat
65,85,53,34,29,39,Fighting,,False,Machop
57,66,47,66,52,53,Fire,,False,Growlithe
98,109,91,156,96,126,Psychic,,True,Mewtwo
29,44,61,65,51,78,Water,,False,Staryu
81,108,84,70,109,80,Water,Flying,False,Gyarados
79,95,88,78,83,82,Poison,Ground,False,Nidoqueen
24,63,42,32,30,70,Normal,,False,Rattata
86,88,108,74,106,68,Water,,False,Blastoise
62,152,125,67,81,113,Bug,Flying,False,PinsirMega Pinsir
94,101,71,152,117,98,Fire,Flying,False,CharizardMega Charizard Y
78,90,85,137,86,110,Normal,Flying,False,PidgeotMega Pidgeot
67,96,125,80,64,59,Poison,,False,Weezing
53,66,53,49,50,49,Grass,Poison,False,Bulbasaur
71,146,35,12,82,149,Bug,Poison,False,BeedrillMega Beedrill
40,38,48,45,102,74,Water,Poison,False,Tentacool
49,31,44,28,38,59,Poison,Flying,False,Zubat
58,103,63,72,83,109,Fire,,False,Rapidash
67,101,120,71,60,69,Poison,,False,Weezing
72,104,65,56,75,87,Fighting,,False,Primeape
80,101,49,54,75,131,Rock,Flying,False,Aerodactyl
65,72,72,49,63,54,Poison,,False,Nidorina
47,70,94,124,63,67,Electric,Steel,False,Magneton
88,134,73,73,97,75,Water,Flying,False,Gyarados
101,68,80,89,87,67,Fairy,,False,Clefable
22,83,49,34,40,75,Normal,Flying,False,Doduo
85,93,105,95,109,101,Psychic,,False,Mew
58,80,62,59,69,69,Dragon,,False,Dragonair
36,73,56,38,55,27,Bug,Grass,False,Paras
254,1,7,35,115,40,Normal,,False,Chansey
81,70,53,32,33,30,Fighting,,False,Machop
42,45,36,39,38,90,Normal,,False,Meowth
125,79,82,75,79,71,Water,Ice,False,Lapras
68,113,73,71,75,91,Fire,,False,Rapidash
51,40,70,65,38,41,Grass,Psychic,False,Exeggcute
51,47,50,47,90,41,Psychic,,False,Drowzee
56,61,72,92,72,33,Normal,,False,Porygon
67,134,59,82,118,65,Fire,,False,Flareon
85,96,64,51,63,52,Fighting,,False,Machoke
53,51,59,169,98,139,Psychic,,False,AlakazamMega Alakazam
56,57,113,106,39,66,Grass,,False,Tangela
48,111,100,76,67,88,Rock,Water,False,Kabutops
160,99,64,73,112,30,Normal,,False,Snorlax
44,27,45,34,23,31,Bug,Poison,False,Kakuna
85,88,99,86,139,92,Ice,Flying,True,Articuno
73,45,31,109,97,100,Ice,Psychic,False,Jynx
55,85,63,61,72,77,Fire,,False,Ponyta
85,73,57,45,48,17,Poison,,False,Grimer
58,128,118,61,66,89,Rock,Water,False,Kabutops
89,79,109,67,84,73,Water,Fighting,False,Poliwrath
75,103,60,90,70,93,Fire,,False,Rapidash
62,61,49,50,51,76,Normal,Flying,False,Pidgeotto
80,35,49,68,69,32,Fairy,,False,Clefairy
75,49,49,54,66,30,Fairy,,False,Clefairy
86,155,114,62,135,78,Water,Dark,False,GyaradosMega Gyarados
53,82,26,77,23,41,Grass,Poison,False,Bellsprout
68,101,101,34,70,106,Normal,,False,Tauros
64,117,76,55,89,94,Bug,Flying,False,Scyther
74,77,45,45,48,32,Poison,,False,Grimer
143,76,52,75,48,41,Normal,Fairy,False,Wigglytuff
89,72,45,37,53,29,Poison,,False,Grimer
85,96,92,97,127,96,Ice,Flying,True,Articuno
41,48,40,26,19,79,Normal,Flying,False,Spearow
41,43,67,91,125,84,Psychic,Fairy,False,Mr. Mime
70,130,130,51,73,41,Rock,Ground,False,Golem
69,108,71,58,52,102,Normal,Flying,False,Dodrio
59,77,59,83,49,78,Fire,,False,Charmeleon
36,39,27,53,69,65,Fire,,False,Vulpix
50,85,64,71,75,88,Poison,,False,Arbok
60,81,93,96,79,105,Water,Psychic,False,Starmie
134,68,71,111,84,72,Water,,False,Vaporeon
255,1,5,42,107,42,Normal,,False,Chansey
80,102,62,48,71,102,Fighting,,False,Primeape
71,83,81,100,104,81,Grass,Poison,False,Venusaur
87,92,102,27,18,19,Ground,Rock,False,Rhyhorn
31,64,32,50,44,97,Electric,,False,Pikachu
31,49,40,56,41,81,Electric,,False,Pikachu
59,55,58,33,53,47,Bug,Poison,False,Venonat
55,51,49,30,32,37,Poison,,False,Nidoran♀
106,148,72,201,116,141,Psychic,,True,MewtwoMega Mewtwo Y
46,37,38,41,38,80,Water,,False,Poliwag
43,44,171,35,42,68,Rock,Ground,False,Onix
91,102,61,46,57,34,Fighting,,False,Machoke
37,36,30,26,22,39,Bug,Poison,False,Weedle
87,115,141,59,49,39,Rock,Ground,False,Golem
22,1,44,17,21,85,Water,,False,Magikarp
68,100,116,143,114,88,Water,,False,BlastoiseMega Blastoise
51,120,114,70,61,79,Rock,Water,False,Kabutops
63,58,55,115,98,131,Electric,,False,Jolteon
77,80,89,91,110,78,Grass,Poison,False,Venusaur
72,120,82,53,74,120,Bug,Flying,False,Scyther
56,47,86,45,58,36,Ground,,False,Cubone
57,78,116,50,53,31,Rock,Ground,False,Graveler
29,15,31,34,25,45,Bug,,False,Caterpie
36,93,31,29,46,77,Fighting,,False,Mankey
74,87,65,71,59,73,Dragon,,False,Dragonair
63,113,100,64,75,85,Bug,,False,Pinsir
73,96,70,60,85,66,Water,,False,Seaking
38,84,39,47,73,121,Ground,,False,Dugtrio
100,157,108,69,134,70,Water,Dark,False,GyaradosMega Gyarados
89,58,70,101,94,53,Fairy,,False,Clefable
92,93,64,59,61,109,Normal,Flying,False,Pidgeot
60,151,129,59,103,107,Bug,Flying,False,PinsirMega Pinsir
38,109,96,27,15,40,Water,,False,Krabby
61,72,78,84,98,101,Fire,,False,Ninetales
64,42,45,81,79,77,Bug,Flying,False,Butterfree
55,39,28,6,18,44,Bug,Poison,False,Weedle
38,57,48,121,50,91,Ghost,Poison,False,Haunter
59,83,59,86,89,109,Electric,,False,Electabuzz
41,52,58,75,50,78,Water,,False,Staryu
34,97,82,38,100,83,Fighting,,False,Hitmonchan
52,63,50,70,70,65,Normal,Flying,False,Farfetch'd
18,15,55,7,30,81,Water,,False,Magikarp
85,91,89,154,122,95,Fire,Flying,False,CharizardMega Charizard Y
49,86,55,53,73,104,Normal,,False,Raticate
8,12,61,11,20,74,Water,,False,Magikarp
84,75,73,61,76,95,Normal,Flying,False,Pidgeot
39,76,58,47,71,107,Ground,,False,Dugtrio
44,57,35,143,94,124,Psychic,,False,Alakazam
57,37,51,81,89,70,Bug,Flying,False,Butterfree
51,57,35,103,53,107,Ghost,Poison,False,Haunter
87,73,54,70,114,67,Psychic,,False,Hypno
55,80,56,48,64,99,Normal,,False,Raticate
37,65,99,49,24,20,Water,,False,Shellder
40,57,50,78,60,35,Grass,Poison,False,Oddish
62,53,51,43,60,80,Normal,Flying,False,Pidgeotto
34,54,37,30,33,63,Normal,Flying,False,Pidgey
27,42,40,56,29,102,Water,,False,Poliwag
65,102,35,54,72,69,Bug,Poison,False,Beedrill
57,103,112,41,48,21,Rock,Ground,False,Graveler
81,133,82,60,83,151,Rock,Flying,False,AerodactylMega Aerodactyl
48,93,176,90,37,66,Water,Ice,False,Cloyster
48,18,42,26,24,43,Bug,,False,Caterpie
70,74,79,81,108,85,Fire,,False,Ninetales
57,57,48,44,37,34,Poison,,False,Nidoran♀
40,57,47,67,71,31,Grass,Poison,False,Oddish
44,40,67,50,71,42,Water,,False,Squirtle
73,78,84,136,92,104,Electric,Flying,True,Zapdos
59,54,51,42,39,43,Bug,Poison,False,Venonat
83,96,80,161,119,93,Fire,Flying,False,CharizardMega Charizard Y
58,60,83,46,60,51,Poison,,False,Nidorina
123,90,85,86,85,60,Water,Ice,False,Lapras
55,35,64,82,78,64,Bug,Flying,False,Butterfree
65,120,93,62,68,80,Rock,Water,False,Kabutops
97,67,107,98,80,21,Water,Psychic,False,Slowbro
93,121,75,67,108,82,Water,Flying,False,Gyarados
41,89,52,65,71,92,Fire,,False,Ponyta
89,90,70,75,82,86,Normal,Flying,False,Pidgeot
68,101,92,43,71,115,Normal,,False,Tauros
37,38,76,103,122,91,Psychic,Fairy,False,Mr. Mime
154,105,66,66,122,27,Normal,,False,Snorlax
78,76,90,87,110,81,Grass,Poison,False,Venusaur
71,104,75,169,122,93,Fire,Flying,False,CharizardMega Charizard Y
22,30,74,99,50,50,Electric,Steel,False,Magnemite
72,79,80,71,66,87,Poison,Flying,False,Golbat
55,122,109,51,58,80,Water,,False,Kingler
102,129,123,37,58,28,Ground,Rock,False,Rhydon
104,62,76,62,101,64,Water,Ice,False,Dewgong
30,73,53,40,48,47,Dragon,,False,Dratini
62,65,118,98,45,53,Grass,,False,Tangela
39,43,60,65,52,81,Water,,False,Staryu
54,58,39,42,48,42,Poison,,False,Nidoran♂
28,7,11,117,51,81,Psychic,,False,Abra
75,75,56,93,128,95,Water,Poison,False,Tentacruel
107,187,107,145,106,129,Psychic,Fighting,True,MewtwoMega Mewtwo X
95,190,106,151,100,138,Psychic,Fighting,True,MewtwoMega Mewtwo X
40,93,101,29,31,16,Rock,Ground,False,Geodude
41,49,45,58,51,55,Dragon,,False,Dratini
66,140,104,43,38,86,Water,,False,Kingler
59,47,45,46,80,52,Psychic,,False,Drowzee
54,52,59,172,96,143,Psychic,,False,AlakazamMega Alakazam
95,76,77,131,79,120,Normal,Flying,False,PidgeotMega Pidgeot
41,50,42,70,54,52,Grass,Poison,False,Bulbasaur
98,205,100,146,100,134,Psychic,Fighting,True,MewtwoMega Mewtwo X
41,70,97,63,41,28,Poison,,False,Koffing
48,48,47,45,78,50,Normal,,False,Eevee
31,53,30,55,26,94,Water,,False,Poliwag
99,86,106,89,110,98,Ice,Flying,True,Articuno
38,54,46,114,54,103,Ghost,Poison,False,Haunter
83,96,88,125,80,98,Electric,Flying,True,Zapdos
72,59,32,124,82,102,Ice,Psychic,False,Jynx
73,53,119,119,74,54,Rock,Water,False,Omastar
60,120,97,61,71,79,Rock,Water,False,Kabutops
53,42,43,75,70,43,Grass,Poison,False,Oddish
99,66,66,104,91,54,Fairy,,False,Clefable
44,102,180,78,54,78,Water,Ice,False,Cloyster
16,9,48,17,19,91,Water,,False,Magikarp
29,34,75,65,31,52,Water,,False,Horsea
59,85,108,53,79,41,Ground,,False,Marowak
50,71,80,154,98,138,Ghost,Poison,False,GengarMega Gengar
92,78,116,94,94,32,Water,Psychic,False,Slowbro
48,51,92,36,54,28,Ground,,False,Cubone
82,85,78,112,81,52,Grass,Poison,False,Vileplume
70,98,59,78,80,60,Water,,False,Seaking
62,53,34,113,102,91,Ice,Psychic,False,Jynx
87,77,73,104,88,106,Fire,Flying,False,Charizard
129,99,76,77,91,73,Water,Ice,False,Lapras
52,72,74,61,82,64,Water,,False,Wartortle
47,81,78,93,90,113,Water,Psychic,False,Starmie
22,9,53,16,22,74,Water,,False,Magikarp
40,58,47,74,65,36,Grass,Poison,False,Oddish
61,57,64,67,86,143,Electric,,False,Electrode
21,36,75,99,53,47,Electric,Steel,False,Magnemite
55,49,36,115,94,103,Ice,Psychic,False,Jynx
37,54,52,58,59,80,Water,,False,Staryu
127,75,52,112,93,66,Water,,False,Vaporeon
109,130,123,43,40,40,Ground,Rock,False,Rhydon
61,52,50,60,65,55,Fire,,False,Growlithe
47,57,49,59,47,44,Water,,False,Psyduck
78,65,62,43,40,13,Water,Psychic,False,Slowpoke
58,47,42,34,43,45,Poison,,False,Nidoran♂
85,83,67,103,84,78,Water,,False,Golduck
66,100,59,66,72,75,Water,,False,Seaking
95,74,81,81,89,53,Fairy,,False,Clefable
72,120,69,60,77,96,Bug,Flying,False,Scyther
31,39,27,15,21,49,Bug,Poison,False,Weedle
18,15,59,8,24,80,Water,,False,Magikarp
89,161,104,70,133,73,Water,Dark,False,GyaradosMega Gyarados
87,94,65,45,75,134,Rock,Flying,False,Aerodactyl
33,51,44,67,64,81,Water,,False,Staryu
49,57,89,111,68,70,Electric,Steel,False,Magneton
66,93,119,145,127,84,Water,,False,BlastoiseMega Blastoise
26,32,65,84,65,41,Electric,Steel,False,Magnemite
71,76,71,75,111,82,Psychic,,False,Hypno
46,48,42,32,39,93,Water,,False,Poliwag
84,90,81,128,87,122,Normal,Flying,False,PidgeotMega Pidgeot
84,75,97,90,129,82,Ice,Flying,True,Articuno
89,59,75,71,90,78,Water,Ice,False,Dewgong
67,84,45,76,54,67,Grass,Poison,False,Weepinbell
65,85,73,81,68,110,Fire,,False,Rapidash
51,80,71,68,70,89,Normal,Flying,False,Fearow
102,138,77,65,99,68,Water,Flying,False,Gyarados
72,106,113,132,117,82,Water,,False,BlastoiseMega Blastoise
38,80,48,38,55,17,Bug,Grass,False,Paras
25,32,35,49,65,69,Fire,,False,Vulpix
56,80,84,95,90,115,Water,Psychic,False,Starmie
34,60,44,112,51,98,Ghost,Poison,False,Haunter
89,61,64,50,65,32,Normal,,False,Lickitung
62,62,76,177,94,129,Ghost,Poison,False,GengarMega Gengar
31,37,103,89,52,29,Rock,Water,False,Omanyte
75,108,58,108,69,71,Grass,Poison,False,Victreebel
76,101,81,97,86,94,Fire,Flying,False,Charizard
97,96,87,119,86,95,Electric,Flying,True,Zapdos
74,109,80,67,73,97,Bug,Flying,False,Scyther
49,55,74,92,79,43,Normal,,False,Porygon
100,67,63,48,41,4,Water,Psychic,False,Slowpoke
40,55,38,39,55,61,Poison,,False,Ekans
62,103,64,64,71,86,Fighting,,False,Primeape
37,68,60,44,73,118,Ground,,False,Dugtrio
86,68,82,64,95,67,Water,Ice,False,Dewgong
118,130,91,64,102,99,Normal,,False,KangaskhanMega Kangaskhan
47,74,54,78,69,84,Fire,,False,Charmeleon
29,45,39,62,44,96,Electric,,False,Pikachu
93,84,99,66,90,64,Water,Fighting,False,Poliwrath
73,74,81,113,90,59,Grass,Poison,False,Vileplume
48,67,43,67,30,45,Grass,Poison,False,Bellsprout
80,138,76,78,108,138,Rock,Flying,False,AerodactylMega Aerodactyl
38,98,75,35,25,58,Water,,False,Krabby
72,96,46,80,36,60,Grass,Poison,False,Weepinbell
63,99,49,78,45,52,Grass,Poison,False,Weepinbell
51,13,42,23,25,33,Bug,Poison,False,Kakuna
51,46,41,119,96,102,Ice,Psychic,False,Jynx
32,53,32,26,38,66,Normal,,False,Rattata
43,14,63,26,24,36,Bug,,False,Metapod
58,61,72,61,89,67,Water,,False,Wartortle
85,102,64,98,65,61,Grass,Poison,False,Victreebel
69,88,82,58,75,28,Bug,Grass,False,Parasect
76,88,92,122,84,98,Fire,Flying,True,Moltres
46,61,45,55,45,60,Water,,False,Psyduck
70,107,74,59,83,120,Rock,Flying,False,Aerodactyl
66,50,59,127,77,105,Ghost,Poison,False,Gengar
74,98,132,116,115,84,Grass,Poison,False,VenusaurMega Venusaur
45,82,34,35,41,66,Fighting,,False,Mankey
57,121,44,33,122,88,Fighting,,False,Hitmonlee
81,88,64,68,75,93,Normal,Flying,False,Pidgeot
58,98,69,67,89,30,Bug,Grass,False,Parasect
58,79,119,83,80,67,Poison,,False,Weezing
34,50,64,57,65,36,Water,,False,Squirtle
29,68,95,64,42,26,Poison,,False,Koffing
39,60,31,38,49,50,Poison,,False,Nidoran♂
40,75,68,28,44,65,Water,,False,Goldeen
100,130,65,62,100,93,Water,Flying,False,Gyarados
25,80,54,53,73,120,Ground,,False,Dugtrio
65,68,76,107,79,121,Water,Psychic,False,Starmie
24,27,23,100,59,83,Psychic,,False,Abra
31,65,50,42,65,44,Dragon,,False,Dratini
104,104,104,107,96,89,Psychic,,False,Mew
63,49,110,86,29,85,Water,,False,Seadra
39,24,18,129,67,106,Psychic,,False,Kadabra
72,80,92,27,40,25,Ground,Rock,False,Rhyhorn
91,73,115,101,74,26,Water,Psychic,False,Slowbro
40,69,26,24,35,81,Normal,Flying,False,Spearow
33,90,89,35,38,31,Rock,Ground,False,Geodude
42,74,80,8,38,58,Ground,,False,Sandshrew
55,104,58,68,57,104,Fighting,,False,Primeape
86,83,67,103,85,79,Water,,False,Golduck
85,80,76,105,86,45,Grass,Poison,False,Vileplume
58,69,59,59,70,100,Normal,,False,Raticate
29,83,44,43,35,83,Normal,Flying,False,Doduo
107,70,124,93,74,20,Water,Psychic,False,Slowbro
50,47,59,43,48,56,Grass,Poison,False,Bulbasaur
59,82,48,30,33,32,Fighting,,False,Machop
23,52,45,17,31,85,Normal,,False,Rattata
102,139,111,34,52,40,Ground,Rock,False,Rhydon
76,101,79,61,58,40,Fighting,,False,Machoke
28,78,52,46,26,67,Normal,Flying,False,Doduo
46,62,39,60,24,50,Grass,Poison,False,Bellsprout
41,52,147,25,45,67,Rock,Ground,False,Onix
81,85,73,74,68,109,Normal,Flying,False,Pidgeot
87,116,127,64,69,42,Rock,Ground,False,Golem
44,49,31,127,46,92,Ghost,Poison,False,Haunter
61,146,42,9,78,149,Bug,Poison,False,BeedrillMega Beedrill
90,87,89,126,85,103,Electric,Flying,True,Zapdos
73,49,46,42,65,50,Water,,False,Seel
54,93,54,54,70,91,Fire,,False,Ponyta
97,70,172,138,81,32,Water,Psychic,False,SlowbroMega Slowbro
71,41,46,37,73,50,Water,,False,Seel
35,34,31,120,73,106,Psychic,,False,Kadabra
51,67,59,57,61,61,Poison,,False,Nidorino
71,85,85,114,79,47,Grass,Poison,False,Vileplume
52,77,85,18,30,38,Ground,,False,Sandshrew
48,61,53,43,50,45,Dragon,,False,Dratini
79,85,54,87,41,51,Grass,Poison,False,Weepinbell
87,67,83,92,88,60,Fairy,,False,Clefable
71,55,45,52,58,77,Normal,Flying,False,Pidgeotto
45,19,55,32,28,16,Bug,,False,Metapod
72,60,117,120,73,53,Rock,Water,False,Omastar
56,58,60,171,94,150,Psychic,,False,AlakazamMega Alakazam
30,36,58,41,58,110,Electric,,False,Voltorb
65,112,71,65,61,93,Normal,Flying,False,Dodrio
74,87,86,88,89,89,Grass,Poison,False,Venusaur
88,160,118,70,119,78,Water,Dark,False,GyaradosMega Gyarados
40,77,41,28,48,71,Fighting,,False,Mankey
36,78,47,53,74,121,Ground,,False,Dugtrio
47,56,58,36,58,62,Water,,False,Goldeen
49,71,28,71,18,45,Grass,Poison,False,Bellsprout
45,78,65,61,77,78,Poison,,False,Arbok
81,70,88,77,94,97,Fire,,False,Ninetales
69,71,58,127,70,107,Ghost,Poison,False,Gengar
79,94,84,157,121,99,Fire,Flying,False,CharizardMega Charizard Y
49,109,79,31,116,71,Fighting,,False,Hitmonchan
99,116,94,161,92,134,Psychic,,True,Mewtwo
43,69,97,43,43,35,Poison,,False,Koffing
65,58,60,47,62,52,Normal,Flying,False,Farfetch'd
98,59,64,45,31,17,Water,Psychic,False,Slowpoke
95,133,82,58,96,84,Water,Flying,False,Gyarados
41,30,27,114,71,106,Psychic,,False,Kadabra
74,52,75,52,60,50,Poison,,False,Nidorina
